attempt_count,same_password_count,recent_attempts,country,service,risk_level,attack_type
20,3,33,France,admin_panel,High,Bot Attack
44,6,32,Canada,web_login,High,Bot Attack
5,19,7,India,web_login,High,Credential Stuffing
6,9,3,Australia,web_login,High,Credential Stuffing
42,7,18,United States,admin_panel,High,Bot Attack
6,20,5,United States,admin_panel,High,Credential Stuffing
15,11,2,France,web_login,High,Credential Stuffing
38,12,27,France,admin_panel,High,Brute Force
3,1,3,France,web_login,Low,Normal
12,11,2,United Kingdom,web_login,High,Credential Stuffing
12,10,4,Germany,web_login,High,Credential Stuffing
10,12,5,Russia,admin_panel,High,Credential Stuffing
35,10,18,India,web_login,High,Brute Force
3,0,0,Canada,web_login,Low,Normal
3,0,0,China,web_login,Low,Normal
9,13,7,Brazil,admin_panel,High,Credential Stuffing
9,20,7,United Kingdom,web_login,High,Credential Stuffing
28,5,26,Germany,admin_panel,High,Brute Force
21,9,26,India,web_login,High,Brute Force
27,6,21,Germany,web_login,High,Bot Attack
1,2,1,Germany,web_login,Low,Normal
40,7,21,Brazil,admin_panel,High,Brute Force
22,4,15,India,web_login,High,Bot Attack
11,9,14,Brazil,admin_panel,High,Brute Force
13,8,7,United States,web_login,High,Credential Stuffing
58,5,24,Canada,web_login,High,Bot Attack
15,5,13,Russia,admin_panel,High,Brute Force
27,7,18,Russia,admin_panel,High,Brute Force
10,15,6,Germany,web_login,High,Credential Stuffing
14,12,2,Russia,web_login,High,Credential Stuffing
17,10,27,India,admin_panel,High,Brute Force
33,7,40,Australia,web_login,High,Bot Attack
3,2,3,Canada,admin_panel,Low,Normal
23,5,20,Canada,admin_panel,High,Bot Attack
3,1,2,United States,admin_panel,Low,Normal
22,5,20,France,admin_panel,High,Brute Force
52,8,26,United Kingdom,web_login,High,Bot Attack
56,6,15,Brazil,admin_panel,High,Bot Attack
2,1,0,Australia,admin_panel,Low,Normal
3,0,0,Russia,web_login,Low,Normal
9,19,6,Australia,admin_panel,High,Credential Stuffing
14,9,14,China,web_login,High,Brute Force
49,5,15,Germany,admin_panel,High,Bot Attack
3,0,0,India,admin_panel,Low,Normal
54,5,22,India,admin_panel,High,Bot Attack
7,14,2,France,web_login,High,Credential Stuffing
21,6,21,Russia,admin_panel,High,Bot Attack
49,8,18,India,admin_panel,High,Bot Attack
20,8,25,Russia,admin_panel,High,Brute Force
10,9,7,Russia,web_login,High,Credential Stuffing
33,5,18,Germany,admin_panel,High,Bot Attack
14,8,3,Canada,admin_panel,High,Credential Stuffing
39,7,24,Germany,admin_panel,High,Bot Attack
5,13,4,United States,web_login,High,Credential Stuffing
9,11,8,United Kingdom,web_login,High,Credential Stuffing
43,5,38,Russia,web_login,High,Bot Attack
3,2,1,United Kingdom,web_login,Low,Normal
1,1,1,Australia,web_login,Low,Normal
39,12,27,United States,admin_panel,High,Brute Force
10,7,27,Brazil,admin_panel,High,Brute Force
29,10,14,Russia,admin_panel,High,Brute Force
47,7,40,Russia,web_login,High,Bot Attack
9,9,6,India,web_login,High,Credential Stuffing
3,2,3,Brazil,admin_panel,Low,Normal
47,5,37,Germany,admin_panel,High,Bot Attack
44,5,38,Brazil,web_login,High,Bot Attack
21,8,30,Germany,admin_panel,High,Brute Force
53,3,31,Russia,web_login,High,Bot Attack
22,7,34,Germany,web_login,High,Bot Attack
5,10,8,Brazil,admin_panel,High,Credential Stuffing
20,3,33,Germany,admin_panel,High,Bot Attack
26,7,21,Russia,admin_panel,High,Brute Force
3,1,0,India,admin_panel,Low,Normal
20,7,19,India,web_login,High,Brute Force
1,2,3,China,admin_panel,Low,Normal
3,0,0,Australia,web_login,Low,Normal
39,5,27,United States,admin_panel,High,Bot Attack
14,10,15,Germany,admin_panel,High,Brute Force
11,15,6,China,admin_panel,High,Credential Stuffing
3,0,3,Germany,web_login,Low,Normal
1,2,0,Germany,admin_panel,Low,Normal
55,4,39,Australia,web_login,High,Bot Attack
3,1,2,France,web_login,Low,Normal
5,8,6,Russia,admin_panel,High,Credential Stuffing
2,2,2,Germany,web_login,Low,Normal
12,10,13,Germany,admin_panel,High,Brute Force
14,14,3,United Kingdom,web_login,High,Credential Stuffing
37,7,21,China,web_login,High,Brute Force
14,9,7,United States,web_login,High,Credential Stuffing
44,3,27,Australia,admin_panel,High,Bot Attack
39,10,30,India,web_login,High,Brute Force
1,0,1,United States,web_login,Low,Normal
21,11,14,Russia,admin_panel,High,Brute Force
33,7,35,India,web_login,High,Bot Attack
6,14,4,Brazil,admin_panel,High,Credential Stuffing
10,11,26,United States,web_login,High,Brute Force
27,4,29,Canada,admin_panel,High,Bot Attack
13,20,2,United States,web_login,High,Credential Stuffing
3,2,1,Australia,web_login,Low,Normal
13,17,2,Germany,admin_panel,High,Credential Stuffing
54,4,25,Brazil,admin_panel,High,Bot Attack
2,1,3,United Kingdom,admin_panel,Low,Normal
7,19,7,India,admin_panel,High,Credential Stuffing
2,2,2,Russia,web_login,Low,Normal
3,0,2,India,web_login,Low,Normal
26,9,14,Brazil,web_login,High,Brute Force
3,0,3,India,admin_panel,Low,Normal
32,12,10,Germany,admin_panel,High,Brute Force
20,3,33,Russia,admin_panel,High,Bot Attack
13,9,13,United Kingdom,admin_panel,High,Brute Force
25,5,20,Australia,web_login,High,Bot Attack
3,1,2,China,admin_panel,Low,Normal
25,5,14,India,web_login,High,Brute Force
55,8,39,United States,web_login,High,Bot Attack
2,1,0,France,web_login,Low,Normal
36,5,32,Australia,admin_panel,High,Bot Attack
27,5,26,Brazil,admin_panel,High,Bot Attack
1,2,0,China,admin_panel,Low,Normal
48,7,26,France,admin_panel,High,Bot Attack
30,7,10,India,web_login,High,Brute Force
19,8,24,France,admin_panel,High,Brute Force
39,10,10,Germany,admin_panel,High,Brute Force
13,9,2,China,admin_panel,High,Credential Stuffing
15,9,26,France,admin_panel,High,Brute Force
53,3,28,China,admin_panel,High,Bot Attack
11,11,17,Russia,web_login,High,Brute Force
31,5,37,Russia,admin_panel,High,Bot Attack
1,1,1,United States,web_login,Low,Normal
3,2,1,Brazil,web_login,Low,Normal
31,10,22,Germany,web_login,High,Brute Force
2,2,0,India,web_login,Low,Normal
5,18,8,China,web_login,High,Credential Stuffing
41,3,20,Brazil,admin_panel,High,Bot Attack
25,4,35,China,admin_panel,High,Bot Attack
31,7,38,France,web_login,High,Bot Attack
45,3,23,France,web_login,High,Bot Attack
56,3,38,France,admin_panel,High,Bot Attack
10,14,4,France,web_login,High,Credential Stuffing
49,3,27,Canada,web_login,High,Bot Attack
1,1,2,France,web_login,Low,Normal
30,8,29,Brazil,admin_panel,High,Bot Attack
14,12,7,United States,web_login,High,Credential Stuffing
3,2,1,France,web_login,Low,Normal
25,7,17,Russia,web_login,High,Bot Attack
15,5,14,France,admin_panel,High,Brute Force
46,5,31,Australia,web_login,High,Bot Attack
55,8,32,United Kingdom,web_login,High,Bot Attack
12,10,5,United Kingdom,web_login,High,Credential Stuffing
42,7,32,Germany,admin_panel,High,Bot Attack
3,1,2,Canada,admin_panel,Low,Normal
32,7,40,France,web_login,High,Bot Attack
38,7,16,Brazil,admin_panel,High,Brute Force
43,8,18,India,admin_panel,High,Bot Attack
3,0,3,United States,admin_panel,Low,Normal
3,1,3,Russia,web_login,Low,Normal
36,11,30,Russia,web_login,High,Brute Force
37,5,29,Germany,web_login,High,Brute Force
52,6,17,United States,admin_panel,High,Bot Attack
56,7,20,Germany,web_login,High,Bot Attack
32,4,19,Germany,admin_panel,High,Bot Attack
2,1,0,Russia,admin_panel,Low,Normal
30,11,18,India,web_login,High,Brute Force
56,7,27,Canada,web_login,High,Bot Attack
34,8,20,India,web_login,High,Bot Attack
36,8,15,India,admin_panel,High,Brute Force
3,1,2,France,web_login,Low,Normal
2,2,3,Germany,admin_panel,Low,Normal
22,5,38,United States,web_login,High,Bot Attack
48,3,23,India,admin_panel,High,Bot Attack
40,10,27,Brazil,admin_panel,High,Brute Force
18,5,29,United States,admin_panel,High,Brute Force
3,0,3,United Kingdom,admin_panel,Low,Normal
8,15,4,Australia,admin_panel,High,Credential Stuffing
17,12,17,Germany,web_login,High,Brute Force
1,1,2,United Kingdom,admin_panel,Low,Normal
51,6,23,Russia,admin_panel,High,Bot Attack
29,7,16,China,admin_panel,High,Brute Force
2,2,3,Canada,admin_panel,Low,Normal
37,4,39,France,web_login,High,Bot Attack
55,6,30,United Kingdom,web_login,High,Bot Attack
12,16,5,China,web_login,High,Credential Stuffing
2,0,3,Brazil,admin_panel,Low,Normal
14,14,5,United Kingdom,admin_panel,High,Credential Stuffing
2,2,3,United States,admin_panel,Low,Normal
15,10,7,China,admin_panel,High,Credential Stuffing
19,8,29,India,admin_panel,High,Brute Force
24,4,19,China,admin_panel,High,Bot Attack
60,7,17,United Kingdom,web_login,High,Bot Attack
18,11,21,Australia,web_login,High,Brute Force
41,7,18,France,web_login,High,Bot Attack
26,5,39,United States,admin_panel,High,Bot Attack
24,4,33,Russia,admin_panel,High,Bot Attack
1,0,2,Brazil,web_login,Low,Normal
20,11,10,Brazil,web_login,High,Brute Force
9,17,4,United Kingdom,admin_panel,High,Credential Stuffing
2,0,3,China,admin_panel,Low,Normal
10,10,18,France,admin_panel,High,Brute Force
1,1,1,United Kingdom,admin_panel,Low,Normal
3,2,3,Russia,web_login,Low,Normal
10,8,17,India,web_login,High,Brute Force
15,17,8,United States,admin_panel,High,Credential Stuffing
14,10,12,Australia,admin_panel,High,Brute Force
58,3,20,France,web_login,High,Bot Attack
3,1,3,Brazil,admin_panel,Low,Normal
2,0,0,Australia,web_login,Low,Normal
9,11,6,United Kingdom,admin_panel,High,Credential Stuffing
30,8,28,Germany,admin_panel,High,Bot Attack
59,6,16,Australia,admin_panel,High,Bot Attack
28,8,17,United States,admin_panel,High,Bot Attack
13,13,4,China,web_login,High,Credential Stuffing
35,12,12,Australia,admin_panel,High,Brute Force
53,5,37,Australia,web_login,High,Bot Attack
15,5,13,Canada,admin_panel,High,Brute Force
40,8,23,United Kingdom,web_login,High,Brute Force
59,5,27,Germany,admin_panel,High,Bot Attack
52,7,27,Germany,admin_panel,High,Bot Attack
14,8,21,Brazil,admin_panel,High,Brute Force
33,7,26,United Kingdom,web_login,High,Bot Attack
26,5,23,Brazil,web_login,High,Bot Attack
12,20,3,Brazil,admin_panel,High,Credential Stuffing
8,9,3,Brazil,admin_panel,High,Credential Stuffing
7,13,6,United Kingdom,web_login,High,Credential Stuffing
34,7,21,India,web_login,High,Bot Attack
33,7,13,France,web_login,High,Brute Force
16,7,16,Canada,web_login,High,Brute Force
15,15,4,United Kingdom,admin_panel,High,Credential Stuffing
7,12,4,United Kingdom,admin_panel,High,Credential Stuffing
12,8,16,United States,admin_panel,High,Brute Force
56,7,17,Brazil,web_login,High,Bot Attack
36,11,28,China,admin_panel,High,Brute Force
11,13,8,United States,web_login,High,Credential Stuffing
31,12,26,France,web_login,High,Brute Force
39,7,28,United States,admin_panel,High,Bot Attack
17,5,21,United States,admin_panel,High,Brute Force
11,19,6,United Kingdom,web_login,High,Credential Stuffing
7,14,8,France,admin_panel,High,Credential Stuffing
5,20,8,China,admin_panel,High,Credential Stuffing
41,5,21,China,web_login,High,Bot Attack
34,12,23,China,admin_panel,High,Brute Force
8,20,5,India,web_login,High,Credential Stuffing
1,1,3,Russia,web_login,Low,Normal
47,6,38,Australia,web_login,High,Bot Attack
3,1,2,Canada,admin_panel,Low,Normal
23,10,29,Australia,web_login,High,Brute Force
1,2,2,India,web_login,Low,Normal
42,3,16,France,admin_panel,High,Bot Attack
8,12,4,France,admin_panel,High,Credential Stuffing
13,10,5,Brazil,web_login,High,Credential Stuffing
56,5,30,France,admin_panel,High,Bot Attack
15,18,5,Germany,admin_panel,High,Credential Stuffing
30,4,21,China,admin_panel,High,Bot Attack
1,0,1,United States,web_login,Low,Normal
22,5,19,United Kingdom,web_login,High,Bot Attack
1,0,1,Brazil,admin_panel,Low,Normal
39,8,16,France,admin_panel,High,Bot Attack
6,17,6,Brazil,admin_panel,High,Credential Stuffing
38,8,19,India,web_login,High,Bot Attack
1,0,1,Brazil,web_login,Low,Normal
1,2,2,Germany,web_login,Low,Normal
12,9,11,Australia,web_login,High,Brute Force
39,5,15,Brazil,web_login,High,Bot Attack
10,13,4,Canada,web_login,High,Credential Stuffing
35,6,25,Australia,admin_panel,High,Brute Force
1,0,1,Brazil,web_login,Low,Normal
1,1,0,United Kingdom,web_login,Low,Normal
3,2,3,Germany,admin_panel,Low,Normal
16,12,25,United States,admin_panel,High,Brute Force
15,9,26,India,web_login,High,Brute Force
1,0,2,Canada,admin_panel,Low,Normal
40,5,12,China,admin_panel,High,Brute Force
17,12,29,Russia,web_login,High,Brute Force
29,5,22,United States,admin_panel,High,Bot Attack
2,0,0,Brazil,web_login,Low,Normal
36,5,33,Germany,admin_panel,High,Bot Attack
35,12,26,India,web_login,High,Brute Force
3,0,0,Germany,web_login,Low,Normal
6,18,4,France,admin_panel,High,Credential Stuffing
9,16,8,United Kingdom,admin_panel,High,Credential Stuffing
13,14,4,China,web_login,High,Credential Stuffing
42,5,15,Russia,admin_panel,High,Bot Attack
7,12,5,United Kingdom,admin_panel,High,Credential Stuffing
5,18,5,Russia,admin_panel,High,Credential Stuffing
15,5,17,Australia,admin_panel,High,Brute Force
21,5,21,France,web_login,High,Brute Force
38,5,10,United Kingdom,admin_panel,High,Brute Force
2,2,1,Russia,admin_panel,Low,Normal
11,9,12,France,admin_panel,High,Brute Force
5,16,7,Australia,web_login,High,Credential Stuffing
50,7,18,Canada,admin_panel,High,Bot Attack
2,0,1,China,web_login,Low,Normal
10,12,15,China,admin_panel,High,Brute Force
3,1,2,Brazil,web_login,Low,Normal
35,10,17,Canada,web_login,High,Brute Force
28,7,13,China,web_login,High,Brute Force
10,17,7,Germany,web_login,High,Credential Stuffing
20,3,18,France,admin_panel,High,Bot Attack
17,9,29,India,web_login,High,Brute Force
16,8,10,China,admin_panel,High,Brute Force
15,12,17,Brazil,admin_panel,High,Brute Force
16,6,17,United Kingdom,web_login,High,Brute Force
21,12,23,Germany,web_login,High,Brute Force
28,7,34,Brazil,admin_panel,High,Bot Attack
12,11,7,Russia,web_login,High,Credential Stuffing
45,7,29,India,admin_panel,High,Bot Attack
14,15,4,United Kingdom,web_login,High,Credential Stuffing
3,0,0,United Kingdom,admin_panel,Low,Normal
1,2,1,Canada,admin_panel,Low,Normal
11,7,26,Russia,web_login,High,Brute Force
1,0,1,United Kingdom,web_login,Low,Normal
2,1,3,United States,web_login,Low,Normal
57,7,21,United Kingdom,web_login,High,Bot Attack
2,0,3,China,web_login,Low,Normal
29,8,31,Brazil,admin_panel,High,Bot Attack
13,14,8,United Kingdom,admin_panel,High,Credential Stuffing
10,14,8,Germany,web_login,High,Credential Stuffing
57,6,40,India,admin_panel,High,Bot Attack
24,6,30,Australia,admin_panel,High,Brute Force
59,3,28,United Kingdom,admin_panel,High,Bot Attack
3,2,2,Australia,web_login,Low,Normal
15,14,7,United States,web_login,High,Credential Stuffing
11,19,6,United States,web_login,High,Credential Stuffing
12,18,5,Germany,web_login,High,Credential Stuffing
39,8,26,Germany,web_login,High,Bot Attack
32,5,23,Brazil,web_login,High,Brute Force
1,2,0,United Kingdom,admin_panel,Low,Normal
46,4,19,United Kingdom,admin_panel,High,Bot Attack
30,7,15,China,web_login,High,Brute Force
16,8,23,Australia,admin_panel,High,Brute Force
3,2,1,United States,admin_panel,Low,Normal
15,10,19,Canada,web_login,High,Brute Force
3,1,3,India,web_login,Low,Normal
25,8,16,United Kingdom,admin_panel,High,Brute Force
3,2,1,United Kingdom,web_login,Low,Normal
2,1,1,Brazil,admin_panel,Low,Normal
43,6,19,Brazil,web_login,High,Bot Attack
39,8,15,United States,web_login,High,Bot Attack
38,7,21,Australia,web_login,High,Bot Attack
19,12,15,United States,admin_panel,High,Brute Force
35,11,28,Canada,web_login,High,Brute Force
17,6,12,Brazil,web_login,High,Brute Force
2,0,1,Canada,admin_panel,Low,Normal
33,3,31,China,admin_panel,High,Bot Attack
17,10,14,United Kingdom,web_login,High,Brute Force
3,2,2,India,web_login,Low,Normal
31,12,22,United Kingdom,web_login,High,Brute Force
39,10,23,Australia,web_login,High,Brute Force
3,1,0,China,web_login,Low,Normal
5,14,7,Canada,admin_panel,High,Credential Stuffing
20,8,38,United Kingdom,admin_panel,High,Bot Attack
17,8,15,Canada,admin_panel,High,Brute Force
35,8,31,Russia,web_login,High,Bot Attack
1,0,3,Canada,admin_panel,Low,Normal
24,5,15,Canada,admin_panel,High,Bot Attack
19,6,16,China,web_login,High,Brute Force
1,0,3,Australia,web_login,Low,Normal
26,8,27,United Kingdom,web_login,High,Brute Force
6,13,5,Russia,web_login,High,Credential Stuffing
3,1,3,India,web_login,Low,Normal
6,13,6,United States,web_login,High,Credential Stuffing
2,2,1,Australia,web_login,Low,Normal
37,4,32,France,web_login,High,Bot Attack
1,1,1,India,web_login,Low,Normal
17,7,27,United States,admin_panel,High,Brute Force
28,7,21,United States,web_login,High,Brute Force
1,1,0,India,admin_panel,Low,Normal
3,0,3,Australia,admin_panel,Low,Normal
28,3,21,India,web_login,High,Bot Attack
7,13,8,Brazil,web_login,High,Credential Stuffing
32,5,27,Brazil,web_login,High,Brute Force
8,12,4,Germany,web_login,High,Credential Stuffing
8,16,4,Brazil,admin_panel,High,Credential Stuffing
14,16,3,France,web_login,High,Credential Stuffing
16,5,14,United States,web_login,High,Brute Force
35,9,21,United States,web_login,High,Brute Force
40,10,29,Germany,web_login,High,Brute Force
40,5,11,Australia,web_login,High,Brute Force
3,1,2,United States,admin_panel,Low,Normal
34,4,20,Germany,web_login,High,Bot Attack
9,12,4,France,admin_panel,High,Credential Stuffing
2,0,3,Australia,web_login,Low,Normal
8,15,5,France,web_login,High,Credential Stuffing
14,15,2,Australia,admin_panel,High,Credential Stuffing
7,19,4,Germany,web_login,High,Credential Stuffing
3,1,2,Germany,web_login,Low,Normal
8,12,3,Russia,admin_panel,High,Credential Stuffing
26,6,15,France,admin_panel,High,Bot Attack
34,6,28,Australia,admin_panel,High,Brute Force
15,10,5,Germany,web_login,High,Credential Stuffing
2,2,2,United States,admin_panel,Low,Normal
2,0,0,Brazil,admin_panel,Low,Normal
2,0,1,United States,web_login,Low,Normal
42,5,36,France,web_login,High,Bot Attack
2,2,2,Russia,admin_panel,Low,Normal
14,17,8,China,web_login,High,Credential Stuffing
2,2,3,France,web_login,Low,Normal
33,5,27,United States,admin_panel,High,Bot Attack
7,8,4,China,admin_panel,High,Credential Stuffing
1,2,2,United States,admin_panel,Low,Normal
3,0,0,India,web_login,Low,Normal
29,3,37,Australia,admin_panel,High,Bot Attack
35,5,16,Germany,admin_panel,High,Brute Force
2,1,3,Germany,web_login,Low,Normal
34,6,16,Germany,admin_panel,High,Bot Attack
35,11,14,Brazil,web_login,High,Brute Force
2,2,1,India,admin_panel,Low,Normal
33,12,27,Canada,web_login,High,Brute Force
35,7,15,China,admin_panel,High,Brute Force
30,4,16,Germany,web_login,High,Bot Attack
23,5,37,Germany,web_login,High,Bot Attack
8,10,3,United States,web_login,High,Credential Stuffing
28,8,10,United Kingdom,web_login,High,Brute Force
35,4,39,Germany,web_login,High,Bot Attack
3,2,0,United States,web_login,Low,Normal
60,7,36,United States,admin_panel,High,Bot Attack
56,8,39,United States,admin_panel,High,Bot Attack
16,10,29,Germany,admin_panel,High,Brute Force
2,1,2,Australia,web_login,Low,Normal
